Agency,Compound,Date,Negative,Neutral,Positive,Text,Tweets Ago
@FoxNews,0.0,Sun Nov 05 18:50:49 +0000 2017,0.0,1.0,0.0,"@FoxNews: .@GeorgeHWBush calls @POTUS a 'blowhard' in new book https://t.co/K1adaFIHeC https://t.co/Xp1JbSDe8M

https://t.co/7PxnsNGWqA",81
@FoxNews,0.0,Sun Nov 05 18:50:49 +0000 2017,0.0,1.0,0.0,@karijobe @delanawood @kimwalkersmith @JenLedger @ccc_wichita @wayfmradio @premproductions @GatewayPeople… https://t.co/fYvysufDhy,82
@FoxNews,0.0,Sun Nov 05 18:50:48 +0000 2017,0.0,1.0,0.0,"RT @FoxNews: .@jasoninthehouse on Uranium One: ""You have to follow the dollars, the DOJ [and other departments] have to give Congress those…",83
@FoxNews,0.4926,Sun Nov 05 18:50:48 +0000 2017,0.0,0.834,0.166,@House13Rockets @kfwinter15 @southcarolinasd @FoxNews @PressSec @POTUS Thanks! My fingers weren’t working fast enough to say all that.,84
@FoxNews,0.0,Sun Nov 05 18:50:48 +0000 2017,0.0,1.0,0.0,"RT @nwsltrMe: ""Just own it"" @BrianStelter steps in it bringing up @Foxnews. @KellyannePolls quickly schools him about what @CNN once was bu…",85
@FoxNews,-0.2023,Sun Nov 05 18:50:47 +0000 2017,0.114,0.886,0.0,"RT @FoxNews: Iowa mom, 18, charged after 2-year-old twins found naked outside near highway
 https://t.co/YUmB5iMWPs",86
@FoxNews,-0.1531,Sun Nov 05 18:50:47 +0000 2017,0.086,0.914,0.0,"@basedArmando @FoxNews There's supposed to be clearing office in one's brain that first stops a thought, examines &amp;… https://t.co/2zR5TdQvxb",87
@FoxNews,0.296,Sun Nov 05 18:50:47 +0000 2017,0.061,0.826,0.113,@YSRice @FoxNews @SebGorka I see young guys come and go at work.cant handle the union pay and benefits when the job… https://t.co/V362ay8tgm,88
@FoxNews,-0.8402,Sun Nov 05 18:50:45 +0000 2017,0.296,0.704,0.0,"RT @FoxNews: .@MichaelGWaltz: ""I'm devastated, and I'm devastated for my men who were baited into ambushes looking for [Bowe Bergdahl]."" ht…",89
@FoxNews,0.0,Sun Nov 05 18:50:45 +0000 2017,0.0,1.0,0.0,@FoxNews @jasoninthehouse @HillaryClinton Parkinson’s?,90
@FoxNews,0.0,Sun Nov 05 18:50:45 +0000 2017,0.0,1.0,0.0,@FoxNews do some investigative journalism as research Wilbur Ross ties with Russia and Trump,91
@FoxNews,-0.34,Sun Nov 05 18:50:45 +0000 2017,0.156,0.844,0.0,"RT @FoxNews: Johnny Depp allegedly showed up drunk to movie premiere, reports say https://t.co/9nAPUpJP81",92
@FoxNews,0.0,Sun Nov 05 18:50:44 +0000 2017,0.0,1.0,0.0,"RT @FoxNews: Refugee Admittance to U.S. Down 87 Percent
https://t.co/x3h7Ec7GpG",93
@FoxNews,0.0,Sun Nov 05 18:50:44 +0000 2017,0.0,1.0,0.0,"RT @trump_lies_lies: @FoxNews @sfchronicle Murdoch-owned outlets bash Mueller, seemingly in unison https://t.co/H6WcXEOaFD",94
@FoxNews,0.0,Sun Nov 05 18:50:44 +0000 2017,0.0,1.0,0.0,@FoxNews @AnnCoulter @POTUS Not Canada. Not Sweden.  Not Norway.  Shall I go on?,95
@FoxNews,0.3612,Sun Nov 05 18:50:43 +0000 2017,0.0,0.894,0.106,"RT @FoxNews: .@CLewandowski_: ""It sounds like [Presidents W &amp; HW Bush] wanted @HillaryClinton to be in office to keep things the status quo…",96
@FoxNews,0.0,Sun Nov 05 18:50:43 +0000 2017,0.0,1.0,0.0,@smokeyheart @GOPPollAnalyst @realDonaldTrump @DonaldJTrumpJr @KellyannePolls @PressSec @EricTrump @LaraLeaTrump… https://t.co/gJHQ14nv8W,97
@FoxNews,-0.5859,Sun Nov 05 18:50:42 +0000 2017,0.297,0.703,0.0,@FoxNews @timclemente Why does all the bullshit originate on Fox?,98
@FoxNews,0.3182,Sun Nov 05 18:50:42 +0000 2017,0.0,0.867,0.133,"@NannGee @FoxNews @AnnCoulter Please, you think America's immigration policy should be dictated by a poem on a statue?",99
@FoxNews,0.0,Sun Nov 05 18:50:41 +0000 2017,0.0,1.0,0.0,@EternalQuest27 @Roscoe_Notrub @mgobluegirl6 @TurtlesgaloreMR @dvillella @NBCNews @FoxNews HILLARY finally admitted… https://t.co/PmwTeun4NI,100
@nytimes,0.0,Sun Nov 05 18:51:25 +0000 2017,0.0,1.0,0.0,@nytimes This is not OK..why has this not been addressed,1
@nytimes,0.0,Sun Nov 05 18:51:25 +0000 2017,0.0,1.0,0.0,Are Christians Supposed to Be Communists? via @NYTimes https://t.co/2cNU8uZcOZ,2
@nytimes,0.0,Sun Nov 05 18:51:25 +0000 2017,0.0,1.0,0.0,Tech Ladies in the Sunday @nytimes today 🚀✨ https://t.co/8hnvGNwDJ3,3
@nytimes,0.0,Sun Nov 05 18:51:23 +0000 2017,0.0,1.0,0.0,too soon @nytimes https://t.co/K2Td8yvpzH,4
@nytimes,0.6369,Sun Nov 05 18:51:22 +0000 2017,0.0,0.84,0.16,@FrankBo28682693 @elerianm @nytimes If u don't the current data then best thing is to first collect it and then post else it becomes garbage,5
@nytimes,0.0,Sun Nov 05 18:51:21 +0000 2017,0.0,1.0,0.0,RT @nickconfessore: Our @nytimes deep dive into the murky business pursuits that landed Flynn on the cusp of indictment. https://t.co/0W24Q…,6
@nytimes,0.0,Sun Nov 05 18:51:21 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,7
@nytimes,0.0,Sun Nov 05 18:51:20 +0000 2017,0.0,1.0,0.0,@Karoli @nytimes Trump's taxes?,8
@nytimes,0.0,Sun Nov 05 18:51:19 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,9
@nytimes,0.4215,Sun Nov 05 18:51:19 +0000 2017,0.074,0.781,0.145,"RT @nytimes: With tears and maybe a few colorful words, Flanagan won the race with a time of 2 hours 26 minutes 53 seconds https://t.co/qNz…",10
@nytimes,0.6369,Sun Nov 05 18:51:17 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,11
@nytimes,-0.5267,Sun Nov 05 18:51:17 +0000 2017,0.152,0.848,0.0,Clown show @nytimes titles story about Crooked Hillary and DNC “Republicans may be feuding...”. You are disgusting propagandists. Shut down.,12
@nytimes,0.0,Sun Nov 05 18:51:17 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,13
@nytimes,0.0,Sun Nov 05 18:51:15 +0000 2017,0.0,1.0,0.0,RT @dr_l_alexandre: L’école refusant de se moderniser : elle va être dévorée par la Silicon Valley selon @nytimes 🙈🙈🙈🙈🙈 https://t.co/CvbbSK…,14
@nytimes,0.0,Sun Nov 05 18:51:15 +0000 2017,0.0,1.0,0.0,RT @LadySif2017: 🌊#HeroesPersist🌊 UNBELIEVABLE‼️ Commerce Secretary’s Offshore Ties to Putin ‘Cronies’ via @NYTimes https://t.co/Tl0awpq1hP,15
@nytimes,0.6369,Sun Nov 05 18:51:14 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,16
@nytimes,0.0,Sun Nov 05 18:51:13 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,17
@nytimes,0.0,Sun Nov 05 18:51:12 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,18
@nytimes,0.8402,Sun Nov 05 18:51:12 +0000 2017,0.0,0.679,0.321,RT @nytimes: What did Bernie Sanders learn about Canada's health system? Doctors like free health care as much as patients do. https://t.co…,19
@nytimes,0.0,Sun Nov 05 18:51:11 +0000 2017,0.0,1.0,0.0,"#teroris 
@AlJazeera @unhcr @UN @BBCWorld @AP @FoxNews @SputnikInt @CBC @hrw @ABC @guardian @ZDF @ORF @nytimes… https://t.co/66wLLqSWzn",20
@nytimes,0.0,Sun Nov 05 18:51:11 +0000 2017,0.0,1.0,0.0,RT @nytimes: Where the STEM jobs are (and where they aren't) https://t.co/zVmDC1baOx https://t.co/NHRQ4yXgXv,21
@nytimes,0.6369,Sun Nov 05 18:51:10 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,22
@nytimes,0.0,Sun Nov 05 18:51:09 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,23
@nytimes,0.0,Sun Nov 05 18:51:09 +0000 2017,0.0,1.0,0.0,RT @KenDilanianNBC: Commerce Secretary’s Offshore Ties to Putin ‘Cronies’ via @NYTimes https://t.co/dbsnlDFHGH,24
@nytimes,0.6369,Sun Nov 05 18:51:09 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,25
@nytimes,-0.836,Sun Nov 05 18:51:06 +0000 2017,0.305,0.695,0.0,RT @TaggartRehnn: @THCobbPHC @susanswann99 @nytimes Psychiatric asylums are going to make a killing once those #MAGA realize how bad they h…,26
@nytimes,0.0,Sun Nov 05 18:51:06 +0000 2017,0.0,1.0,0.0,RT @nickconfessore: Our @nytimes deep dive into the murky business pursuits that landed Flynn on the cusp of indictment. https://t.co/0W24Q…,27
@nytimes,0.4522,Sun Nov 05 18:51:06 +0000 2017,0.0,0.859,0.141,@sleavenworth @nytimes Plse discuss w/every credible news resource so we can clean house&amp;adhere to new US FP=not to… https://t.co/1VVNHC8ok7,28
@nytimes,-0.3612,Sun Nov 05 18:51:06 +0000 2017,0.116,0.884,0.0,@nytimes I kept thinking about America's debt and the money being made here (TAXES) &amp; alot of companies aren't payi… https://t.co/5NIyE1tjwk,29
@nytimes,-0.6249,Sun Nov 05 18:51:05 +0000 2017,0.163,0.837,0.0,RT @nytimes: Detroit is still trying to recover after the 2008 financial crisis and the 2013 bankruptcy gutted its housing market https://t…,30
@nytimes,0.128,Sun Nov 05 18:51:04 +0000 2017,0.119,0.741,0.14,"RT @nytimes: Saudi Arabia’s sweeping campaign of arrests included Prince Alwaleed bin Talal, one of the world’s richest men https://t.co/Ep…",31
@nytimes,0.6369,Sun Nov 05 18:51:04 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,32
@nytimes,0.0,Sun Nov 05 18:51:03 +0000 2017,0.0,1.0,0.0,RT @nickconfessore: Our @nytimes deep dive into the murky business pursuits that landed Flynn on the cusp of indictment. https://t.co/0W24Q…,33
@nytimes,0.0,Sun Nov 05 18:51:03 +0000 2017,0.0,1.0,0.0,"@nytimes Once again, ""CYPRUS""",34
@nytimes,0.6369,Sun Nov 05 18:51:03 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,35
@nytimes,-0.2023,Sun Nov 05 18:51:02 +0000 2017,0.122,0.878,0.0,@JulietMEvans @iainmartin1 @JohnRentoul @ProfTimBale @StevenErlanger @nytimes All fascists says the woman who wants… https://t.co/0s2QGBJpVr,36
@nytimes,-0.3612,Sun Nov 05 18:51:01 +0000 2017,0.122,0.878,0.0,RT @nytimes: Even the columnist’s daughter criticized his description of the press secretary as a “slightly chunky soccer mom” https://t.co…,37
@nytimes,0.6369,Sun Nov 05 18:51:01 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,38
@nytimes,0.0,Sun Nov 05 18:51:00 +0000 2017,0.0,1.0,0.0,RT @MarcelaOspinaL: Fiscalizando al poder! Bravo @ICIJorg @elconfidencial @laSextaTV @nytimes @lemondefr @BBC y 90 medios más #ParadisePape…,39
@nytimes,0.6369,Sun Nov 05 18:50:58 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,40
@nytimes,-0.2716,Sun Nov 05 18:50:58 +0000 2017,0.189,0.811,0.0,@ricktimmerman88 @ewyner @nytimes Wyner is totally unaware of the subject,41
@nytimes,0.0772,Sun Nov 05 18:50:57 +0000 2017,0.0,0.933,0.067,@CNN @MSNBC @nytimes @KIRO7Seattle~ America~ Today's news may be the reason the Republicans want to rush their Tax… https://t.co/JCRkGVZh3V,42
@nytimes,-0.5267,Sun Nov 05 18:50:57 +0000 2017,0.221,0.779,0.0,RT @steveweinstein: Criminal Trump...Commerce Secretary’s Offshore Ties to Putin ‘Cronies’ via @NYTimes https://t.co/WhE6bihMza,43
@nytimes,0.6369,Sun Nov 05 18:50:56 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,44
@nytimes,0.6369,Sun Nov 05 18:50:56 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,45
@nytimes,-0.7096,Sun Nov 05 18:50:55 +0000 2017,0.457,0.543,0.0,"A Broke, and Broken, Flood Insurance Program https://t.co/2cy6f9afls via @nytimes",46
@nytimes,0.6369,Sun Nov 05 18:50:55 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,47
@nytimes,0.6369,Sun Nov 05 18:50:54 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,48
@nytimes,0.2263,Sun Nov 05 18:50:54 +0000 2017,0.059,0.844,0.097,"@nytimes How did the original make it to print?  Liberal bias, that's how.  Change ""SHS"" to ""HRC"" and the piece is… https://t.co/Tq1Das8CXI",49
@nytimes,0.0,Sun Nov 05 18:50:54 +0000 2017,0.0,1.0,0.0,RT @b_obermayer: Here the @nytimes story about US secretary of Trumps commerce secretary Wilbur Ross and his ties to Russia #paradisepapers…,50
@nytimes,0.6369,Sun Nov 05 18:50:54 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,51
@nytimes,0.8126,Sun Nov 05 18:50:53 +0000 2017,0.0,0.637,0.363,RT @f_obermaier: Great to have @nytimes on board #ParadisePapers. Kudos to @JesseDrucker @PekingMike @mmcintire  https://t.co/E658hny8Ej,52
@nytimes,0.8126,Sun Nov 05 18:50:50 +0000 2017,0.0,0.637,0.363,RT @f_obermaier: Great to have @nytimes on board #ParadisePapers. Kudos to @JesseDrucker @PekingMike @mmcintire  https://t.co/E658hny8Ej,53
@nytimes,0.0,Sun Nov 05 18:50:49 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,54
@nytimes,-0.7717,Sun Nov 05 18:50:48 +0000 2017,0.305,0.63,0.065,@nytimes Men are described in such terms as well but no outrage. His description was actually quite accurate.,55
@nytimes,0.6369,Sun Nov 05 18:50:47 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,56
@nytimes,0.6249,Sun Nov 05 18:50:46 +0000 2017,0.149,0.512,0.34,@nytimes The enemies are usually the best business friends ( in need ). Nothing unusual.,57
@nytimes,0.0,Sun Nov 05 18:50:44 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,58
@nytimes,0.0,Sun Nov 05 18:50:43 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,59
@nytimes,0.6369,Sun Nov 05 18:50:43 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,60
@nytimes,0.5707,Sun Nov 05 18:50:41 +0000 2017,0.0,0.749,0.251,"Congrats to #paradisepapers, @SZ_Investigativ, @guardian, @nytimes, @ICIJorg and many other colleagues. A must-read!",61
@nytimes,0.4215,Sun Nov 05 18:50:41 +0000 2017,0.0,0.865,0.135,"RT @petefrt: Hillary: I'm donating Weinstein money to charity. #ClintonFoundation  #SlushFund

@abc @cbs @nbc @cnn @msnbc @pbs @NYTimes @Wa…",62
@nytimes,0.0,Sun Nov 05 18:50:41 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,63
@nytimes,0.4215,Sun Nov 05 18:50:40 +0000 2017,0.0,0.865,0.135,"RT @petefrt: Hillary: I'm donating Weinstein money to charity. #ClintonFoundation  #SlushFund

@abc @cbs @nbc @cnn @msnbc @pbs @NYTimes @Wa…",64
@nytimes,0.6369,Sun Nov 05 18:50:39 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,65
@nytimes,-0.6421,Sun Nov 05 18:50:39 +0000 2017,0.2,0.8,0.0,"RT @FKAFernando: @nytimes ANOTHER @realDonaldTrump appointee who failed to disclose dealings with Russia?!?! 

@GOP/@DNC, you all see a pat…",66
@nytimes,0.0,Sun Nov 05 18:50:38 +0000 2017,0.0,1.0,0.0,RT @LadySif2017: 🌊#HeroesPersist🌊 UNBELIEVABLE‼️ Commerce Secretary’s Offshore Ties to Putin ‘Cronies’ via @NYTimes https://t.co/Tl0awpq1hP,67
@nytimes,0.6369,Sun Nov 05 18:50:37 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,68
@nytimes,0.0,Sun Nov 05 18:50:36 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,69
@nytimes,0.8126,Sun Nov 05 18:50:35 +0000 2017,0.0,0.637,0.363,RT @f_obermaier: Great to have @nytimes on board #ParadisePapers. Kudos to @JesseDrucker @PekingMike @mmcintire  https://t.co/E658hny8Ej,70
@nytimes,0.0,Sun Nov 05 18:50:35 +0000 2017,0.0,1.0,0.0,@BBCWorld @cnni @nytimes @FT @SZ https://t.co/wNb6PQpzCM,71
@nytimes,0.0,Sun Nov 05 18:50:35 +0000 2017,0.0,1.0,0.0,RT @b_obermayer: Here the @nytimes story about US secretary of Trumps commerce secretary Wilbur Ross and his ties to Russia #paradisepapers…,72
@nytimes,0.6369,Sun Nov 05 18:50:35 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,73
@nytimes,0.4215,Sun Nov 05 18:50:35 +0000 2017,0.074,0.781,0.145,"RT @nytimes: With tears and maybe a few colorful words, Flanagan won the race with a time of 2 hours 26 minutes 53 seconds https://t.co/qNz…",74
@nytimes,0.0,Sun Nov 05 18:50:34 +0000 2017,0.0,1.0,0.0,RT @AndrasSzab: #ParadisePapers obtained by @SZ and processed by @ICIJorg and its media partners incl @direkt36 @nytimes @guardian: https:/…,75
@nytimes,0.6369,Sun Nov 05 18:50:34 +0000 2017,0.0,0.766,0.234,RT @CyrusToulabi: BREAKING: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company w/ ties to Putin. @NYTimes https…,76
@nytimes,0.6369,Sun Nov 05 18:50:33 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,77
@nytimes,-0.296,Sun Nov 05 18:50:31 +0000 2017,0.091,0.909,0.0,@nytimes Guessing there will be no NYT editorial - keep in line &amp; carry on. Brazile was so afraid she wld be killed… https://t.co/YjST1xYiAC,78
@nytimes,0.6369,Sun Nov 05 18:50:31 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,79
@nytimes,-0.3612,Sun Nov 05 18:50:31 +0000 2017,0.122,0.878,0.0,RT @nytimes: Even the columnist’s daughter criticized his description of the press secretary as a “slightly chunky soccer mom” https://t.co…,80
@nytimes,0.0,Sun Nov 05 18:50:30 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,81
@nytimes,0.0,Sun Nov 05 18:50:29 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,82
@nytimes,0.0,Sun Nov 05 18:50:29 +0000 2017,0.0,1.0,0.0,#medialiteracy 101: every front page of @nytimes since 1852.  Notice change in image sizes. (H/T @joshbegley)… https://t.co/BDk2bfPia1,83
@nytimes,-0.2846,Sun Nov 05 18:50:27 +0000 2017,0.28,0.482,0.237,RT @natghill: @nytimes We shouldn’t care about her waistline but about her lying and lack of honor,84
@nytimes,0.0,Sun Nov 05 18:50:26 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,85
@nytimes,0.0,Sun Nov 05 18:50:26 +0000 2017,0.0,1.0,0.0,@seekdivinetruth @BerniceKing @NBCNews @CBSNews @FoxNews @ShaunKing @nytimes @NBCBLK @JoyAnnReid @ABCWorldNews… https://t.co/FtIHFGKxLH,86
@nytimes,0.0,Sun Nov 05 18:50:25 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,87
@nytimes,0.0,Sun Nov 05 18:50:25 +0000 2017,0.0,1.0,0.0,"Commerce Secretary’s Offshore Ties to Putin ‘Cronies’, via @nytimes https://t.co/aGmgCpiIwJ",88
@nytimes,0.0,Sun Nov 05 18:50:24 +0000 2017,0.0,1.0,0.0,@RaynerTerra @ResistPres @nytimes @POTUS Say's the one who lives in a Faux News bubble where Trump is the golden un… https://t.co/X08jkMgkSk,89
@nytimes,0.6369,Sun Nov 05 18:50:24 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,90
@nytimes,-0.3612,Sun Nov 05 18:50:24 +0000 2017,0.122,0.878,0.0,RT @nytimes: Even the columnist’s daughter criticized his description of the press secretary as a “slightly chunky soccer mom” https://t.co…,91
@nytimes,-0.3983,Sun Nov 05 18:50:24 +0000 2017,0.147,0.783,0.07,"RT @nytimes: In the aftermath of the transgender bathroom bill debate, North Carolina can't shake the residual damage https://t.co/gecy1f9V…",92
@nytimes,-0.6486,Sun Nov 05 18:50:23 +0000 2017,0.218,0.782,0.0,"RT @janetbyronander: @nytimes Columnist should've criticized her as one of scores of Trump enablers, who repeat his lies and denials, there…",93
@nytimes,0.6369,Sun Nov 05 18:50:23 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,94
@nytimes,0.0,Sun Nov 05 18:50:23 +0000 2017,0.0,1.0,0.0,RT @nytimes: Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1n…,95
@nytimes,0.6369,Sun Nov 05 18:50:22 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,96
@nytimes,0.0,Sun Nov 05 18:50:22 +0000 2017,0.0,1.0,0.0,"@jlaber2 @realpolitik36 @oiarzabal @nytimes Y solo por uno de los cuatro delitos, podria proceder la prisión preventiva.",97
@nytimes,0.5499,Sun Nov 05 18:50:20 +0000 2017,0.0,0.861,0.139,"RT @spaznak: @nytimes It’s rather tame compared to what trump himself had said about women, but yes, one shouldn’t comment on appearances i…",98
@nytimes,-0.296,Sun Nov 05 18:50:20 +0000 2017,0.128,0.872,0.0,RT @IAMOHIONURSE: @buddybennett7 @SylvieDParris @gmh8899 @chasegolf2069 @carolebfrank @SnStell @b4usernames @nytimes If they tell you no wo…,99
@nytimes,0.6369,Sun Nov 05 18:50:20 +0000 2017,0.0,0.766,0.234,RT @nytimes: Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.…,100
